bench,class,tool,tool_version,variant,mode,period_ns,timing_status,wns_ns,wns_reg2reg_ns,timing_basis,data_path_ns,critical_endpoint,num_cells,num_seq,retime_named_regs,area_um2,routed_wirelength_um,postroute_wns_ns,achieved_density_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_sequential_mw,power_combinational_mw,power_mode,num_lut,num_ff,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,directive,off,4.8,MET,0.006,,,4.394,dout[10],364,49,48,18846.55948275,,,,,,,,,31.923199999999998,10.8262,11.0251,19.622,1.27604,,,probabilistic,,,18,27.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,directive,off,6.0,MET,0.02,,,5.58,dout[14],313,45,44,16818.912602,,,,,,,,,22.4665,6.99423,7.74132,13.7877,0.9375,,,probabilistic,,,17,27.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,directive,off,7.8,MET,0.045,,,7.355,dout[13],290,43,40,16018.678040499999,,,,,,,,,17.061799999999998,5.21633,5.66163,10.7111,0.689103,,,probabilistic,,,17,26.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,off,2.7,VIOLATED,-3.643,,,6.057,out_q_reg[12]/D,678,38,0,30874.73090775,,,,,,,,,90.74210000000001,39.824,17.564300000000003,71.4186,1.7592599999999998,,,probabilistic,,,64,72.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,off,3.6,VIOLATED,-2.701,,,6.016,out_q_reg[14]/D,654,38,0,29678.46876525,,,,,,,,,64.5736,28.5649,12.8331,50.421,1.3194400000000002,,,probabilistic,,,68,78.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,off,4.8,VIOLATED,-1.516,,,6.064,out_q_reg[9]/D,664,38,0,30585.329703,,,,,,,,,52.9704,23.0582,9.93187,42.0489,0.989583,,,probabilistic,,,76,84.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,off,6.0,VIOLATED,-0.357,,,6.071,out_q_reg[15]/D,674,38,0,30797.628820500002,,,,,,,,,42.2181,18.476599999999998,7.969600000000001,33.4568,0.791667,,,probabilistic,,,71,81.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,off,7.8,MET,0.001,,,7.515,out_q_reg[13]/D,405,38,0,19516.15478975,,,,,,,,,20.0079,8.02444,5.129930000000001,14.269,0.608974,,,probabilistic,,,15,24.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,on,2.7,VIOLATED,-0.917,,,3.374,retime_s3_5_reg/D,739,48,48,34491.40218175,,,,,,,,,101.476,44.4881,21.8652,77.3881,2.22222,,,probabilistic,,,56,65.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,on,3.6,VIOLATED,-0.014,,,3.214,dout[14],654,49,49,31545.94499475,,,,,,,,,67.0426,28.5452,15.581199999999999,49.7579,1.7034699999999998,,,probabilistic,,,47,56.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,on,4.8,MET,0.006,,,4.394,dout[10],364,49,48,18846.55948275,,,,,,,,,31.923199999999998,10.8262,11.0251,19.622,1.27604,,,probabilistic,,,18,27.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,on,6.0,MET,0.02,,,5.58,dout[14],313,45,44,16818.912602,,,,,,,,,22.4665,6.99423,7.74132,13.7877,0.9375,,,probabilistic,,,18,26.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,orig,on,7.8,MET,0.045,,,7.355,dout[13],290,43,40,16018.678040499999,,,,,,,,,17.061799999999998,5.21633,5.66163,10.7111,0.689103,,,probabilistic,,,16,25.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,retimed,off,2.7,VIOLATED,-1.171,,,3.471,dout[14],638,38,0,29663.590004749996,,,,,,,,,76.6127,33.791000000000004,15.9854,58.8681,1.7592599999999998,,,probabilistic,,,35,43.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,retimed,off,3.6,VIOLATED,-0.213,,,3.413,dout[14],713,38,0,32423.708171,,,,,,,,,61.641799999999996,27.274900000000002,11.6397,48.6826,1.3194400000000002,,,probabilistic,,,37,46.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,retimed,off,4.8,MET,0.002,,,4.398,dout[15],367,38,0,18330.29173875,,,,,,,,,27.645,10.3859,7.75617,18.8993,0.989583,,,probabilistic,,,8,17.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,retimed,off,6.0,MET,0.005,,,5.595,dout[15],287,38,0,15592.40898025,,,,,,,,,18.881800000000002,6.01944,6.0266399999999996,12.0634,0.791667,,,probabilistic,,,7,15.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,genus,23.12-s086_1,retimed,off,7.8,MET,0.016,,,7.544,mid_q_reg[15]/D,271,38,0,14848.909155250001,,,,,,,,,14.1572,4.2584,4.63446,8.91378,0.608974,,,probabilistic,,,6,15.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,directive,unsupported,2.7,VIOLATED,-13.8472,,,16.2042,,279,38,,,,,,,,,,,25.6299,7.00615,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,directive,unsupported,3.6,VIOLATED,-12.9472,,,16.2042,,279,38,,,,,,,,,,,19.2225,5.25462,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,directive,unsupported,4.8,VIOLATED,-11.7472,,,16.2042,,279,38,,,,,,,,,,,14.4169,3.9409600000000005,,,,,,vectorless,,,0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,directive,unsupported,6.0,VIOLATED,-10.5472,,,16.2042,,279,38,,,,,,,,,,,11.5335,3.15277,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,directive,unsupported,7.8,VIOLATED,-8.7472,,,16.2042,,279,38,,,,,,,,,,,8.87192,2.4252100000000003,,,,,,vectorless,,,1,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,orig,unsupported,2.7,VIOLATED,-13.8472,,,16.2042,,279,38,,,,,,,,,,,25.6299,7.00615,,,,,,vectorless,,,1,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,orig,unsupported,3.6,VIOLATED,-12.9472,,,16.2042,,279,38,,,,,,,,,,,19.2225,5.25462,,,,,,vectorless,,,0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,orig,unsupported,4.8,VIOLATED,-11.7472,,,16.2042,,279,38,,,,,,,,,,,14.4169,3.9409600000000005,,,,,,vectorless,,,0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,orig,unsupported,6.0,VIOLATED,-10.5472,,,16.2042,,279,38,,,,,,,,,,,11.5335,3.15277,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,orig,unsupported,7.8,VIOLATED,-8.7472,,,16.2042,,279,38,,,,,,,,,,,8.87192,2.4252100000000003,,,,,,vectorless,,,1,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,retimed,unsupported,2.7,VIOLATED,-6.6409,,,8.9409,,282,38,,,,,,,,,,,20.4719,5.35039,,,,,,vectorless,,,0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,retimed,unsupported,3.6,VIOLATED,-5.7409,,,8.9409,,282,38,,,,,,,,,,,15.3539,4.01279,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,retimed,unsupported,4.8,VIOLATED,-4.5409,,,8.9409,,282,38,,,,,,,,,,,11.5155,3.0095899999999998,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,retimed,unsupported,6.0,VIOLATED,-3.3409,,,8.9409,,282,38,,,,,,,,,,,9.21238,2.40768,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,openroad_syn,,retimed,unsupported,7.8,VIOLATED,-1.5409,,,8.9409,,282,38,,,,,,,,,,,7.08646,1.85206,,,,,,vectorless,,,0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,directive,on,5.2,VIOLATED,-6.167,-6.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,80,39,29,40.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,directive,on,6.4,VIOLATED,-4.726,-4.726,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,80,39,29,41.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,directive,on,8.0,VIOLATED,-3.367,-3.367,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,80,39,29,41.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,directive,on,9.6,VIOLATED,-1.508,-1.508,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,80,39,29,41.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,directive,on,12.0,MET,0.603,0.603,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,106.0,,,,,,,vectorless,80,38,27,39.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,off,5.2,VIOLATED,-6.167,-6.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,80,39,29,37.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,off,6.4,VIOLATED,-4.726,-4.726,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,80,39,29,38.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,off,8.0,VIOLATED,-3.367,-3.367,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,80,39,29,39.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,off,9.6,VIOLATED,-1.508,-1.508,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,80,39,30,41.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,off,12.0,MET,0.603,0.603,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,106.0,,,,,,,vectorless,80,38,29,41.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,on,5.2,VIOLATED,-6.167,-6.167,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,80,39,30,38.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,on,6.4,VIOLATED,-4.726,-4.726,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,118.0,,,,,,,vectorless,80,39,30,39.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,on,8.0,VIOLATED,-3.367,-3.367,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,80,39,30,40.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,on,9.6,VIOLATED,-1.508,-1.508,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,80,39,30,38.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,orig,on,12.0,MET,0.603,0.603,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,106.0,,,,,,,vectorless,80,38,27,35.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,retimed,off,5.2,VIOLATED,-2.179,-2.179,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,125.0,,,,,,,vectorless,80,38,33,47.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,retimed,off,6.4,VIOLATED,-0.89,-0.89,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,119.0,,,,,,,vectorless,80,38,32,46.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,retimed,off,8.0,MET,0.088,0.088,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,113.0,,,,,,,vectorless,80,38,29,37.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,retimed,off,9.6,MET,1.483,1.483,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,109.0,,,,,,,vectorless,80,38,30,37.0,,
r08_fsm_output_decode,B - FSM output decode,vivado,2023.1,retimed,off,12.0,MET,3.61,3.61,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,106.0,,,,,,,vectorless,80,38,30,37.0,,
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,off,6.0,VIOLATED,-6.5944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,15.100000000000001,4.67,,,,,,vectorless,,,1.0,2.0,,
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,on,2.7,VIOLATED,-4.878,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,34.2,12.6,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,on,3.6,VIOLATED,-3.978,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,25.6,9.440000000000001,,,,,,vectorless,,,2.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,on,4.8,VIOLATED,-2.778,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,19.2,7.08,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,on,6.0,VIOLATED,-1.578,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,15.4,5.66,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,directive,on,7.8,MET,0.222,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,11.799999999999999,4.36,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,off,2.7,VIOLATED,-9.8944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,33.6,10.4,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,off,3.6,VIOLATED,-8.9944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,25.2,7.779999999999999,,,,,,vectorless,,,1.0,1.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,off,4.8,VIOLATED,-7.7944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,18.9,5.83,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,off,6.0,VIOLATED,-6.5944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,15.100000000000001,4.67,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,off,7.8,VIOLATED,-4.7944,,,12.2498,_515_,342,38,,8760.7296,,,,,,,,,11.6,3.59,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,on,2.7,VIOLATED,-4.878,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,34.2,12.6,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,on,3.6,VIOLATED,-3.978,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,25.6,9.440000000000001,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,on,4.8,VIOLATED,-2.778,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,19.2,7.08,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,on,6.0,VIOLATED,-1.578,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,15.4,5.66,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,orig,on,7.8,MET,0.222,,,7.2805,_876_,380,38,,12720.5568,,,,,,,,,11.799999999999999,4.36,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,off,2.7,VIOLATED,-4.7007,,,7.0007,dout[15],343,38,,8453.088,,,,,,,,,23.599999999999998,6.680000000000001,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,off,3.6,VIOLATED,-3.8007,,,7.0007,dout[15],343,38,,8453.088,,,,,,,,,17.7,5.01,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,off,4.8,VIOLATED,-2.6007,,,7.0007,dout[15],343,38,,8453.088,,,,,,,,,13.299999999999999,3.76,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,off,6.0,VIOLATED,-1.4007,,,7.0007,dout[15],343,38,,8453.088,,,,,,,,,10.6,3.0100000000000002,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,off,7.8,MET,0.3993,,,7.0007,dout[15],343,38,,8453.088,,,,,,,,,8.18,2.31,,,,,,vectorless,,,1.0,2.0,ee0a40a8de63,uncommitted
r08_fsm_output_decode,B - FSM output decode,yosys,0.58,retimed,on,6.0,MET,1.0406,,,4.5594,dout[12],381,38,,11777.8752,,,,,,,,,13.6,4.75,,,,,,vectorless,,,1.0,2.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,2.4,VIOLATED,-0.543,,,2.203,mul_25_27_retime_s1_29_reg/D,3276,242,27,155996.26461775,,,,,,,,,466.947,186.666,138.429,315.914,12.604199999999999,,,,,,105,114.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,2.7,VIOLATED,-0.221,,,2.236,mul_25_27_retime_s1_116_reg/D,3205,245,27,154826.60558625,,,,,,,,,400.706,156.85299999999998,116.647,272.717,11.3426,,,probabilistic,,,113,122.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,3.0,MET,0.0,,,2.3,mul_25_27_retime_s1_48_reg/D,2359,240,34,120409.38609375,,,,,,,,,289.688,100.61,95.5659,184.12,10.0025,,,,,,68,76.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,3.6,MET,0.0,,,3.008,mul_25_27_retime_s1_74_reg/D,1325,247,26,84327.24130950001,,,,,,,,,186.459,53.153800000000004,76.7543,101.128,8.57639,,,probabilistic,,,36,44.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,3.9,MET,0.0,,,3.255,mul_25_27_retime_s1_70_reg/D,1278,242,28,82144.29288475,,,,,,,,,166.908,47.1893,68.9733,90.178,7.75641,,,,,,32,41.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,4.8,MET,0.001,,,4.076,mul_25_27_retime_s1_30_reg/D,1172,159,13,73643.06646725,,,,,,,,,117.555,36.179,37.445600000000006,75.9684,4.14062,,,probabilistic,,,28,36.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,6.0,MET,0.002,,,5.4,mul_25_27_retime_s1_8_reg/D,1068,143,56,68672.55512425,,,,,,,,,87.3822,25.6948,27.6021,56.8009,2.9791700000000003,,,probabilistic,,,25,33.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,7.8,MET,0.077,,,7.417,add_31_30_retime_s2_48_reg/D,980,147,52,65899.90735125,,,,,,,,,64.60499999999999,17.984099999999998,21.1283,41.1209,2.35577,,,probabilistic,,,22,31.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,directive,off,9.6,MET,0.006,,,9.362,add_31_30_retime_s2_29_reg/D,912,138,58,63158.42294525,,,,,,,,,49.670199999999994,13.501100000000001,16.3897,31.4836,1.79688,,,,,,17,25.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,2.4,VIOLATED,-3.318,,,5.038,s1_q_reg[27]/D,3391,96,0,153276.69100825,,,,,,,,,443.669,206.32600000000002,50.044,388.625,5.0,,,,,,136,144.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,2.7,VIOLATED,-2.924,,,4.939,s1_q_reg[30]/D,3329,96,0,149365.580358,,,,,,,,,384.582,179.29,45.1796,334.95799999999997,4.44444,,,probabilistic,,,122,132.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,3.0,VIOLATED,-2.608,,,4.861,s1_q_reg[31]/D,3453,96,0,154563.31915825,,,,,,,,,357.643,168.396,39.4782,314.165,4.0,,,,,,129,138.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,3.6,VIOLATED,-1.987,,,4.953,s1_q_reg[25]/D,3537,96,0,158986.00030975,,,,,,,,,305.015,142.995,32.7338,268.94800000000004,3.3333299999999997,,,probabilistic,,,143,152.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,3.9,VIOLATED,-1.733,,,4.982,s1_q_reg[27]/D,3321,96,0,148975.76248725,,,,,,,,,265.13100000000003,122.367,30.7471,231.30700000000002,3.07692,,,,,,133,142.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,4.8,VIOLATED,-0.748,,,4.86,s1_q_reg[24]/D,3379,96,0,152621.753347,,,,,,,,,218.132,102.253,23.8778,191.755,2.5,,,probabilistic,,,142,151.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,6.0,MET,0.0,,,5.286,s1_q_reg[31]/D,2526,96,0,117890.355866,,,,,,,,,136.765,59.8346,17.622700000000002,117.143,2.0,,,probabilistic,,,36,44.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,7.8,MET,0.002,,,6.938,s1_q_reg[23]/D,1135,96,0,68682.98199825,,,,,,,,,65.1521,22.524700000000003,13.1441,50.4696,1.53846,,,probabilistic,,,14,23.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,off,9.6,MET,0.007,,,8.848,s1_q_reg[31]/D,1062,96,0,65368.06858974999,,,,,,,,,49.4336,15.9884,10.604600000000001,37.579,1.25,,,,,,11,28.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,2.4,VIOLATED,-0.543,,,2.203,mul_24_27_retime_s1_29_reg/D,3276,242,27,155996.26461775,,,,,,,,,466.947,186.666,138.429,315.914,12.604199999999999,,,,,,106,116.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,2.7,VIOLATED,-0.221,,,2.236,mul_24_27_retime_s1_116_reg/D,3205,245,27,154826.60558625,,,,,,,,,400.706,156.85299999999998,116.647,272.717,11.3426,,,probabilistic,,,114,123.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,3.0,MET,0.0,,,2.3,mul_24_27_retime_s1_48_reg/D,2359,240,34,120409.38609375,,,,,,,,,289.688,100.61,95.5659,184.12,10.0025,,,,,,68,76.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,3.6,MET,0.0,,,3.008,mul_24_27_retime_s1_74_reg/D,1325,247,26,84327.24130950001,,,,,,,,,186.459,53.153800000000004,76.7543,101.128,8.57639,,,probabilistic,,,36,44.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,3.9,MET,0.0,,,3.255,mul_24_27_retime_s1_70_reg/D,1278,242,28,82144.29288475,,,,,,,,,166.908,47.1893,68.9733,90.178,7.75641,,,,,,32,41.0,,
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,4.8,MET,0.001,,,4.076,mul_24_27_retime_s1_30_reg/D,1172,159,13,73643.06646725,,,,,,,,,117.555,36.179,37.445600000000006,75.9684,4.14062,,,probabilistic,,,28,36.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,6.0,MET,0.002,,,5.4,mul_24_27_retime_s1_8_reg/D,1068,143,56,68672.55512425,,,,,,,,,87.3822,25.6948,27.6021,56.8009,2.9791700000000003,,,probabilistic,,,24,34.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,7.8,MET,0.077,,,7.417,add_30_30_retime_s2_48_reg/D,980,147,52,65899.90735125,,,,,,,,,64.60499999999999,17.984099999999998,21.1283,41.1209,2.35577,,,probabilistic,,,21,30.0,7dd3f059e7db,uncommitted
r09_unbalanced_mult_pipe,C - classical unbalanced pipeline,genus,23.12-s086_1,orig,on,9.6,MET,0.006,,,9.362,add_30_30_retime_s2_29_reg/D,912,138,58,63158.42294525,,,,,,,,,49.670199999999994,13.501100000000001,16.3897,31.4836,1.79688,,,,,,16,25.0,,
