bench,class,tool,tool_version,variant,mode,period_ns,timing_status,postroute_wns_reg2reg,postroute_tns_reg2reg,postroute_violating_reg2reg,num_ffs,num_ffs_pre_syn,num_cells,area_um2,routed_wirelength_um,achieved_density_pct,overflow_route,overflow_route_h_pct,overflow_route_v_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,congestion_place_max_level,congestion_place_windows,congestion_route_max_level,congestion_route_windows,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_mode,num_lut,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.1771,VIOLATED,,,,88,64,565,1537.55657475,,,,,,,,,,,,,,,8.5054,2.9381500000000003,4.28361,3.6793,0.542484,probabilistic,,44,57.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.18,VIOLATED,,,,51,32,526,1406.21668425,,,,,,,,,,,,,,,9.71715,3.8654800000000002,3.32751,6.080419999999999,0.309222,probabilistic,,67,83.0,c7162bb84e25,33c3049
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.2229,VIOLATED,,,,48,32,569,1478.7142840000001,,,,,,,,,,,,,,,8.27857,3.47276,2.59166,5.45186,0.235052,probabilistic,,47,56.0,c7162bb84e25,585535c
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3093,MET,,,,88,64,374,1143.538281,,,,,,,,,,,,,,,3.9252999999999996,1.1578300000000001,2.2464,1.36828,0.310618,probabilistic,,17,28.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3185,VIOLATED,,,,51,32,586,1517.663098,,,,,,,,,,,,,,,5.58116,2.28945,1.86593,3.54085,0.174377,probabilistic,,51,61.0,c7162bb84e25,585535c
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.3498,VIOLATED,,,,,,461,1198.00752825,,,,,,,,,,,,,,,4.49968,1.7822,1.6695900000000001,2.67823,0.151855,probabilistic,,23,33.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.455,VIOLATED,,,,48,64,607,NA,,,,,,,,,,,,,,,,,,,,probabilistic,,52,68.0,e2862f223c25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.6186,MET,,,,48,64,253,780.621669,,,,,,,,,,,,,,,1.60943,0.5232249999999999,0.783256,0.741474,0.0846961,probabilistic,,13,24.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,0.6695,MET,,,,,,340,960.0139585,,,,,,,,,,,,,,,1.86866,0.617729,0.866936,0.918582,0.08313670000000001,probabilistic,,15,25.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,orig,on,1.011,MET,,,,,,222,684.12876325,,,,,,,,,,,,,,,0.9508719999999999,0.29302100000000003,0.44787899999999997,0.464095,0.0388971,probabilistic,,11,19.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.126,VIOLATED,,,,24,32,489,1170.19337625,,,,,,,,,,,,,,,12.5291,6.03282,2.38739,9.93331,0.20838900000000002,probabilistic,,43,59.0,c7162bb84e25,33c3049
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.156,VIOLATED,,,,24,32,501,1231.22019025,,,,,,,,,,,,,,,11.2783,5.45019,1.8633899999999999,9.246580000000002,0.168314,probabilistic,,41,50.0,c7162bb84e25,585535c
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.1771,VIOLATED,,,,48,64,520,1329.6897250000002,,,,,,,,,,,,,,,9.91856,4.35659,2.60102,7.02102,0.296522,probabilistic,,44,61.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.18,VIOLATED,,,,24,32,461,1137.2102100000002,,,,,,,,,,,,,,,8.71312,4.11646,1.60283,6.96375,0.146544,probabilistic,,46,64.0,c7162bb84e25,33c3049
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.2229,VIOLATED,,,,24,32,453,1144.34567975,,,,,,,,,,,,,,,6.963620000000001,3.26198,1.31547,5.5309,0.117254,probabilistic,,31,41.0,c7162bb84e25,585535c
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3093,VIOLATED,,,,48,64,561,1439.2690815,,,,,,,,,,,,,,,6.21757,2.81388,1.51622,4.53117,0.170175,probabilistic,,43,54.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3185,VIOLATED,,,,24,32,462,1150.6842505,,,,,,,,,,,,,,,4.8147,2.20608,0.899432,3.8332100000000002,0.0820597,probabilistic,,30,39.0,c7162bb84e25,585535c
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.3498,VIOLATED,,,,,,423,1037.20191425,,,,,,,,,,,,,,,3.44793,1.4929299999999999,0.937571,2.43219,0.0781761,probabilistic,,26,36.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.455,VIOLATED,,,,48,64,475,NA,,,,,,,,,,,,,,,,,,,,probabilistic,,33,49.0,e2862f223c25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.6186,MET,,,,48,64,272,828.076592,,,,,,,,,,,,,,,1.67197,0.587229,0.6887650000000001,0.8987080000000001,0.0845005,probabilistic,,10,21.0,c7162bb84e25,4f7c7a48
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,0.7261,MET,,,,,,334,876.6194330000001,,,,,,,,,,,,,,,1.46269,0.6058119999999999,0.40245,1.02391,0.0363283,probabilistic,,8,17.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,genus,23.12-s086_1,retimed,off,1.011,MET,,,,,,230,646.960997,,,,,,,,,,,,,,,0.802862,0.288898,0.285714,0.491177,0.0259713,probabilistic,,5,14.0,8864e7c8ad06,uncommitted
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.126,,-0.194,-4.042,26.0,50,,632,,3181.25,88.365,0,0.0,0.0,0.79,0.251,0.002,,,,,10,0,10.36945492,4.31474583,,,0.0,probabilistic,,175,202.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.156,,-0.156,-3.004,24.0,51,,614,,3207.065,90.406,0,0.0,0.0,1.23,0.24,0.003,,,,,10,0,8.1342612,3.34231499,,,0.0,probabilistic,,84,102.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.1771,,-0.074,-2.12,53.0,88,,615,,3654.425,79.278,0,0.0,0.0,0.53,0.375,0.002,,,,,10,0,8.24080661,3.04553201,,,1.584,probabilistic,,167,24.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.18,,-0.137,-2.681,27.0,51,,629,,3085.545,92.574,0,0.0,0.0,0.76,0.262,0.002,,,,,10,0,7.78817084,3.21559107,,,0.0,probabilistic,,195,228.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.2229,,-0.089,-1.421,22.0,48,,623,,3261.135,86.599,0,0.0,0.0,1.9,0.258,0.005,,,,,10,0,5.98544336,2.53654948,,,0.0,probabilistic,,83,106.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.3185,,-0.01,-0.038,7.0,51,,648,,3206.33,85.614,0,0.0,0.0,0.77,0.257,0.002,,,,,10,0,4.09329991,1.67470619,,,0.0,probabilistic,,79,99.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,directive,off,0.455,,0.008,0.0,0.0,49,,324,,1844.105,,0,0.0,0.0,,,,,,,,10,0,,,,,,probabilistic,,97,37.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.126,,-0.023,-0.174,8.0,24,,696,,3151.69,90.607,0,0.0,0.0,0.36,0.557,0.002,,,,,10,0,19.15517289,9.63581676,,,0.0,probabilistic,,159,189.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.156,,0.002,0.0,0.0,24,,713,,3467.79,93.274,0,0.0,0.0,0.71,0.556,0.004,,,,,10,0,16.04541794,8.11560557,,,0.0,probabilistic,,77,100.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.1771,,-0.237,-4.39,20.0,48,,756,,3508.745,103.896,0,0.0,0.0,0.52,0.761,0.004,,,,,10,0,18.07118709,7.9130645,,,4.22,probabilistic,,3736,26.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.18,,0.013,0.0,0.0,24,,626,,3265.365,91.971,0,0.0,0.0,0.89,0.558,0.005,,,,,10,0,13.30098759,6.76945709,,,0.0,probabilistic,,163,191.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.2229,,0.046,0.0,0.0,24,,659,,2877.775,94.04,0,0.0,0.0,0.53,0.56,0.003,,,,,10,0,11.0063402,5.5238578,,,0.0,probabilistic,,81,101.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.3185,,0.142,0.0,0.0,24,,656,,3421.345,94.075,0,0.0,0.0,1.06,0.56,0.006,,,,,10,0,7.90961964,3.88722409,,,0.0,probabilistic,,83,101.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,off,0.455,,0.255,0.0,0.0,24,,670,,3269.105,96.398,0,0.0,0.0,1.06,0.56,0.006,,,,,10,0,5.69674371,2.86759619,,,0.0,probabilistic,,131,161.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.126,,-0.194,-4.042,26.0,50,,632,,3181.25,88.365,0,0.0,0.0,0.79,0.251,0.002,,,,,10,0,10.36945492,4.31474583,,,0.0,probabilistic,,170,200.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.156,,-0.156,-3.004,24.0,51,,614,,3207.065,90.406,0,0.0,0.0,1.23,0.24,0.003,,,,,10,0,8.1342612,3.34231499,,,0.0,probabilistic,,82,100.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.1771,,-0.074,-2.12,53.0,88,,615,,3654.425,79.278,0,0.0,0.0,0.53,0.375,0.002,,,,,10,0,8.24080661,3.04553201,,,1.584,probabilistic,,175,19.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.18,,-0.137,-2.681,27.0,51,,629,,3085.545,92.574,0,0.0,0.0,0.76,0.262,0.002,,,,,10,0,7.78817084,3.21559107,,,0.0,probabilistic,,195,227.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.2229,,-0.089,-1.421,22.0,48,,623,,3261.135,86.599,0,0.0,0.0,1.9,0.258,0.005,,,,,10,0,5.98544336,2.53654948,,,0.0,probabilistic,,82,103.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.3185,,-0.01,-0.038,7.0,51,,648,,3206.33,85.614,0,0.0,0.0,0.77,0.257,0.002,,,,,10,0,4.09329991,1.67470619,,,0.0,probabilistic,,80,99.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,orig,on,0.455,,0.008,0.0,0.0,49,,324,,1844.105,73.902,0,0.0,0.0,0.31,0.323,0.001,,,,,10,0,1.46132035,0.44659898,,,0.0,probabilistic,,102,132.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.126,,-0.228,-1.724,8.0,24,,639,,3213.56,98.804,0,0.0,0.0,0.0,0.268,0.0,,,,,10,0,10.46010868,4.91802267,,,1.456,probabilistic,,196,228.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.156,,-0.21,-1.596,8.0,24,,673,,4149.605,98.652,0,0.0,0.0,0.37,0.272,0.001,,,,,10,0,8.96092327,4.28919577,,,1.019,probabilistic,,110,131.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.1771,,-0.274,-6.285,28.0,48,,693,,3712.895,97.076,0,0.0,0.0,0.38,0.523,0.002,,,,,10,0,8.93127983,4.00746516,,,1.067,probabilistic,,213,22.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.18,,-0.186,-1.378,8.0,24,,602,,3425.615,98.488,0,0.0,0.0,0.0,0.287,0.0,,,,,10,0,7.7422485,3.62860812,,,1.267,probabilistic,,224,260.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.2229,,-0.256,-1.965,8.0,24,,556,,3065.41,96.082,0,0.0,0.0,0.55,0.538,0.003,,,,,10,0,5.73501669,2.68929837,,,0.5388,probabilistic,,98,117.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.3185,,-0.065,-0.431,8.0,24,,590,,3224.255,98.878,0,0.0,0.0,0.65,0.305,0.002,,,,,10,0,4.21503828,1.95398224,,,0.4286,probabilistic,,92,110.0,,
r04_init_only_no_reset,A - reset / initial state,innovus-nangate45,23.12-s091_1,retimed,off,0.455,,-0.016,-0.06,6.0,24,,605,,3415.855,,0,0.0,0.0,,,,,,,,10,0,,,,,,probabilistic,,159,24.0,,
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,0.887,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.8738710000000001,0.188366,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,1.083,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.721608,0.15427600000000002,,,,vectorless,,0,0.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,1.33,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.593638,0.12562399999999999,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,1.619,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.493718,0.1032,,,,vectorless,,1,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,1.959,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.414838,0.0852887,,,,vectorless,,0,0.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,directive,unsupported,2.361,MET,,,,,,229,,,,,,,,,,,,,,,,0.350885,0.07076679999999999,,,,vectorless,,0,0.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,0.887,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.8738710000000001,0.188366,,,,vectorless,,1,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,1.083,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.721608,0.15427600000000002,,,,vectorless,,1,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,1.33,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.593638,0.12562399999999999,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,1.619,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.493718,0.1032,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,1.959,VIOLATED,,,,,,229,,,,,,,,,,,,,,,,0.414838,0.0852887,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,orig,unsupported,2.361,MET,,,,,,229,,,,,,,,,,,,,,,,0.350885,0.07076679999999999,,,,vectorless,,0,0.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,0.887,VIOLATED,,,,,,219,,,,,,,,,,,,,,,,0.804631,0.197548,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,1.083,MET,,,,,,219,,,,,,,,,,,,,,,,0.6641499999999999,0.161796,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,1.33,MET,,,,,,219,,,,,,,,,,,,,,,,0.5460830000000001,0.131748,,,,vectorless,,1,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,1.619,MET,,,,,,219,,,,,,,,,,,,,,,,0.45387,0.10822999999999999,,,,vectorless,,0,0.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,1.959,MET,,,,,,219,,,,,,,,,,,,,,,,0.38097400000000003,0.0894462,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,openroad_syn,,retimed,unsupported,2.361,MET,,,,,,219,,,,,,,,,,,,,,,,0.321872,0.0742164,,,,vectorless,,0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,vivado-xc7a100t,2025.2,directive,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,141.0,,,,,vectorless,83,323,356.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xc7a100t,2025.2,orig,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,141.0,,,,,vectorless,83,329,357.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xc7a100t,2025.2,orig,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,141.0,,,,,vectorless,83,329,362.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xc7a100t,2025.2,retimed,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,vectorless,83,296,331.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xcau7p,2025.2,directive,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,vectorless,113,251,269.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xcau7p,2025.2,orig,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,vectorless,113,253,270.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xcau7p,2025.2,orig,on,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,vectorless,113,253,271.0,,
r04_init_only_no_reset,A - reset / initial state,vivado-xcau7p,2025.2,retimed,off,3.5,VIOLATED,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,vectorless,70,223,241.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,vectorless,83,29,39.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,vectorless,83,28,39.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,vectorless,83,29,40.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,8.4,MET,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,vectorless,83,28,36.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,directive,on,10.5,MET,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,vectorless,83,28,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,vectorless,83,30,41.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,vectorless,83,70,85.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,vectorless,83,60,83.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,8.4,MET,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,vectorless,83,78,86.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,off,10.5,MET,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,vectorless,83,77,85.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,vectorless,83,28,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,vectorless,83,27,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,vectorless,83,29,39.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,8.4,MET,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,vectorless,83,30,41.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,orig,on,10.5,MET,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,vectorless,83,29,41.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,4.55,VIOLATED,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,vectorless,83,27,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,5.6,VIOLATED,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,vectorless,83,27,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,7.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,vectorless,83,28,34.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,8.4,MET,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,vectorless,83,29,35.0,,
r04_init_only_no_reset,A - reset / initial state,vivado2023.1-xc7a100t,2023.1,retimed,off,10.5,MET,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,vectorless,83,28,38.0,,
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,0.887,MET,,,,,,303,501.41,,,,,,,,,,,,,,,1.21,0.421,,,,vectorless,,2.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,1.083,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.995,0.34400000000000003,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,1.33,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.816,0.27999999999999997,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,1.619,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.6759999999999999,0.23,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,1.959,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.565,0.19,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,directive,on,2.361,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.475,0.158,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,0.887,VIOLATED,,,,,,303,328.51,,,,,,,,,,,,,,,1.0,0.266,,,,vectorless,,0.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,1.083,VIOLATED,,,,,,303,328.51,,,,,,,,,,,,,,,0.825,0.217,,,,vectorless,,0.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,1.33,VIOLATED,,,,,,303,328.51,,,,,,,,,,,,,,,0.6759999999999999,0.177,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,1.619,VIOLATED,,,,,,303,328.51,,,,,,,,,,,,,,,0.5599999999999999,0.145,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,1.959,MET,,,,,,303,328.51,,,,,,,,,,,,,,,0.46900000000000003,0.12000000000000001,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,off,2.361,MET,,,,,,303,328.51,,,,,,,,,,,,,,,0.39399999999999996,0.0997,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,0.887,MET,,,,,,303,501.41,,,,,,,,,,,,,,,1.21,0.421,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,1.083,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.995,0.34400000000000003,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,1.33,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.816,0.27999999999999997,,,,vectorless,,0.0,1.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,1.619,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.6759999999999999,0.23,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,1.959,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.565,0.19,,,,vectorless,,1.0,2.0,c7162bb84e25,uncommitted
r04_init_only_no_reset,A - reset / initial state,yosys,0.58,orig,on,2.361,MET,,,,,,303,501.41,,,,,,,,,,,,,,,0.475,0.158,,,,vectorless,,1.0,1.0,c7162bb84e25,uncommitted
